filename,width,height,class,xmin,ymin,xmax,ymax
1d06617a5c483324.jpg,353,600,guitar,132,0,308,448
1d19a19f3d877b5e.jpg,600,438,guitar,63,135,563,438
1d2a0666a0de5146.jpg,600,429,guitar,69,214,254,319
1d3eee8af4e8c8e9.jpg,600,400,guitar,408,138,528,284
1d3eee8af4e8c8e9.jpg,600,400,guitar,140,124,280,216
1db55453c416a3bf.jpg,600,600,guitar,333,496,394,593
1dd12da3a7ebcfc0.jpg,600,400,guitar,296,176,453,260
1e86fade025a04f5.jpg,600,449,guitar,37,198,176,256
1e86fade025a04f5.jpg,600,449,guitar,308,204,434,304
1e86fade025a04f5.jpg,600,449,guitar,539,291,599,318
1eb28361cc854356.jpg,600,400,guitar,195,167,437,384
1f229d6f85d6ec4d.jpg,600,600,guitar,118,0,599,599
1f419b2ba36957e4.jpg,600,399,guitar,0,333,196,395
1f419b2ba36957e4.jpg,600,399,guitar,121,331,474,398
1f6cdd17bc46545a.jpg,600,400,guitar,376,204,587,293
20c66db9dad5a029.jpg,600,263,guitar,3,3,598,262
210c8b02ea14e716.jpg,553,600,guitar,168,319,481,448
2144db649ba57c91.jpg,600,600,guitar,5,397,127,453
2144db649ba57c91.jpg,600,600,guitar,278,354,386,429
2144db649ba57c91.jpg,600,600,guitar,399,389,502,440
215ca0e1c8dfab8e.jpg,600,400,guitar,424,284,498,329
215ca0e1c8dfab8e.jpg,600,400,guitar,539,307,599,346
21840c7067db7497.jpg,600,399,guitar,67,216,554,382
223aae3f4627ac3f.jpg,399,600,guitar,0,458,123,565
2258e6046d09dae9.jpg,600,400,guitar,328,216,434,275
227244c1325eec67.jpg,600,436,guitar,71,215,407,436
22744fab86949272.jpg,600,404,guitar,439,195,600,301
22744fab86949272.jpg,600,404,guitar,174,185,260,284
22744fab86949272.jpg,600,404,guitar,309,171,411,288
22c4f1e0c5070a4a.jpg,600,399,guitar,233,108,482,318
22cc7dcc7e9e437c.jpg,600,444,guitar,7,208,326,348
2329c9d46af1d23f.jpg,600,400,guitar,223,238,403,321
2329c9d46af1d23f.jpg,600,400,guitar,423,224,562,266
2329c9d46af1d23f.jpg,600,400,guitar,556,219,599,260
232ab11a8ead8f72.jpg,383,600,guitar,103,267,358,532
23ad0bde2f61168c.jpg,546,600,guitar,24,261,545,599
23c84832132e05e6.jpg,600,375,guitar,231,170,349,260
23d1fe16c6ea2ab5.jpg,600,401,guitar,457,234,596,375
241716842708eca1.jpg,600,449,guitar,98,217,181,256
241716842708eca1.jpg,600,449,guitar,281,243,344,275
243abedb15612dac.jpg,449,600,guitar,414,338,449,424
24566f39cf4cac07.jpg,600,397,guitar,89,150,242,271
24566f39cf4cac07.jpg,600,397,guitar,34,165,86,240
24566f39cf4cac07.jpg,600,397,guitar,287,198,320,309
24566f39cf4cac07.jpg,600,397,guitar,382,149,433,239
24566f39cf4cac07.jpg,600,397,guitar,405,171,523,243
24566f39cf4cac07.jpg,600,397,guitar,538,177,595,357
24566f39cf4cac07.jpg,600,397,guitar,552,170,579,256
24826ec8c53e1600.jpg,400,600,guitar,15,107,331,503
249c44f54ae95bc8.jpg,449,600,guitar,21,320,419,520
24e5192da63688c1.jpg,600,399,guitar,0,151,73,236
24e5192da63688c1.jpg,600,399,guitar,377,125,566,263
251b244684a82038.jpg,449,600,guitar,33,0,448,598
254a68c62bd5c61a.jpg,600,283,guitar,162,84,266,121
254ff6323df57b6a.jpg,600,386,guitar,115,188,599,385
2571c19d1182e9fc.jpg,600,449,guitar,115,293,212,337
2571c19d1182e9fc.jpg,600,449,guitar,549,267,599,323
25de5abb39202ad6.jpg,600,600,guitar,14,313,193,450
25de5abb39202ad6.jpg,600,600,guitar,417,339,579,526
25e41b3e3d196092.jpg,600,413,guitar,87,219,336,391
2623ff1dcf0b8888.jpg,600,449,guitar,18,105,596,447
262bfcf275bc8e35.jpg,400,600,guitar,65,238,325,376
26771f4bb447f4c9.jpg,600,449,guitar,69,418,98,449
26771f4bb447f4c9.jpg,600,449,guitar,116,287,599,449
26922c6d195f43fb.jpg,600,449,guitar,104,0,328,147
26ab253d3fdb2e7a.jpg,600,380,guitar,49,116,178,186
26ca002d4154d79e.jpg,400,600,guitar,166,197,265,571
2711fc6e51579422.jpg,399,600,guitar,23,363,399,599
278e8d052d5f96f4.jpg,600,553,guitar,33,261,585,552
27961cbd7c0800cc.jpg,600,449,guitar,166,135,574,449
27c4003d906e5304.jpg,600,400,guitar,509,177,600,288
27ddf5703c0c3910.jpg,600,449,guitar,303,135,449,449
27f37418cbd34c04.jpg,600,398,guitar,77,141,162,198
27f37418cbd34c04.jpg,600,398,guitar,447,104,599,239
280cb9c393bbeb48.jpg,600,446,guitar,33,243,186,437
280cb9c393bbeb48.jpg,600,446,guitar,223,227,375,361
280cb9c393bbeb48.jpg,600,446,guitar,426,246,534,321
2817d7ec76e451ac.jpg,600,479,guitar,277,111,387,208
2817d7ec76e451ac.jpg,600,479,guitar,370,29,517,403
282de2cf94d6cc7e.jpg,600,449,guitar,86,355,178,449
2892af98afca8c6e.jpg,600,400,guitar,104,141,289,274
2892af98afca8c6e.jpg,600,400,guitar,278,170,536,322
2892fd89478d7c52.jpg,449,600,guitar,121,176,334,400
2892fd89478d7c52.jpg,449,600,guitar,351,221,449,384
2a04b68b3a875616.jpg,600,326,guitar,271,129,577,313
2a2d99444a479286.jpg,600,372,guitar,158,137,349,287
2a3914293618d9c6.jpg,600,400,guitar,478,139,599,364
2a5700fbdf74ee5e.jpg,600,407,guitar,150,320,415,406
2a5700fbdf74ee5e.jpg,600,407,guitar,386,129,443,401
2a7d0b5fb63185db.jpg,600,398,guitar,37,64,185,367
2a8422b853757ddd.jpg,600,449,guitar,89,300,175,379
2add7d3713e4a8c2.jpg,600,600,guitar,0,207,108,331
2add7d3713e4a8c2.jpg,600,600,guitar,167,363,358,449
2add7d3713e4a8c2.jpg,600,600,guitar,336,321,483,437
2b224d0a428698b1.jpg,600,600,guitar,0,0,310,573
2b224d0a428698b1.jpg,600,600,guitar,421,33,599,598
2b4803e0da4e4a4c.jpg,600,400,guitar,192,159,368,388
2b4803e0da4e4a4c.jpg,600,400,guitar,314,129,523,362
2b7c0e4ada8e74d7.jpg,600,400,guitar,62,106,236,317
2b7c0e4ada8e74d7.jpg,600,400,guitar,294,220,493,378
2b7c0e4ada8e74d7.jpg,600,400,guitar,446,230,599,326
2c19ac360cc8eefb.jpg,600,400,guitar,239,239,308,269
2c19ac360cc8eefb.jpg,600,400,guitar,295,236,310,264
2c19ac360cc8eefb.jpg,600,400,guitar,338,239,411,266
2cbb7f5139fe505f.jpg,600,449,guitar,139,221,440,397
2cfc113f5e082856.jpg,600,449,guitar,95,326,176,449
2cfc113f5e082856.jpg,600,449,guitar,195,162,599,449
2d0966a7a4b1bc0d.jpg,600,449,guitar,119,242,474,423
2d0966a7a4b1bc0d.jpg,600,449,guitar,311,259,352,449
2d0966a7a4b1bc0d.jpg,600,449,guitar,488,224,564,449
2d4d18a52aab3c33.jpg,600,398,guitar,0,181,115,238
2d4d18a52aab3c33.jpg,600,398,guitar,130,161,572,318
2dc1fc5306572ff1.jpg,449,600,guitar,115,357,249,491
2dc1fc5306572ff1.jpg,449,600,guitar,348,408,449,447
2dedcede58e149b5.jpg,600,449,guitar,174,211,532,443
2e1ea0be44fa6b00.jpg,600,401,guitar,332,143,569,297
2e1ea0be44fa6b00.jpg,600,401,guitar,4,199,233,321
2e1ea0be44fa6b00.jpg,600,401,guitar,224,68,297,375
2e330834aff8a4de.jpg,447,600,guitar,72,386,447,599
2e5bdfc96c7a7238.jpg,600,400,guitar,139,98,444,290
2eda0b3bdc9b542b.jpg,600,401,guitar,270,119,380,237
2efe64e0c825289f.jpg,600,399,guitar,212,179,397,307
2efe64e0c825289f.jpg,600,399,guitar,106,175,284,252
2efe64e0c825289f.jpg,600,399,guitar,426,139,508,300
3065959858067c37.jpg,600,400,guitar,238,253,464,362
30827dea4b005059.jpg,600,449,guitar,137,83,419,449
308a08a159357a1c.jpg,400,600,guitar,62,125,352,517
30b8d0d584f6313b.jpg,401,600,guitar,72,255,390,383
30bfe6fbb1b39727.jpg,600,449,guitar,0,251,84,348
30bfe6fbb1b39727.jpg,600,449,guitar,296,227,448,423
30bfe6fbb1b39727.jpg,600,449,guitar,496,45,578,300
3173e34a9904f8b7.jpg,479,600,guitar,113,174,303,379
317d78f75c521672.jpg,428,600,guitar,268,375,409,476
31a0d4be6fb6d4f8.jpg,399,600,guitar,0,385,398,599
31b39f947d21bee2.jpg,400,600,guitar,30,180,344,371
31b39f947d21bee2.jpg,400,600,guitar,304,355,399,468
321ca61e419fab7d.jpg,600,400,guitar,287,132,497,299
322789f49f2d130a.jpg,449,600,guitar,55,177,153,225
32a75aeb93f5b928.jpg,600,399,guitar,0,235,528,398
32c429e5c73ba775.jpg,600,489,guitar,27,264,306,376
33375010234201d2.jpg,600,401,guitar,109,168,308,360
338d01945c477b18.jpg,600,335,guitar,268,121,396,179
33a03873e629cb09.jpg,600,449,guitar,344,131,453,324
33fc935851145608.jpg,600,397,guitar,75,121,235,201
33fc935851145608.jpg,600,397,guitar,166,146,297,212
34774478d311893f.jpg,449,600,guitar,60,248,389,529
34d4dc8b67b2d5f7.jpg,600,449,guitar,256,301,476,419
34d4dc8b67b2d5f7.jpg,600,449,guitar,392,323,510,442
35110f6a8286818d.jpg,428,600,guitar,97,349,418,560
3527631ad14128a6.jpg,600,398,guitar,42,150,306,292
352781877c4c6e61.jpg,600,399,guitar,442,234,563,399
356d5c07849afea4.jpg,600,398,guitar,204,140,323,257
35a749d09c558e1d.jpg,600,400,guitar,105,230,211,266
35a749d09c558e1d.jpg,600,400,guitar,378,228,446,284
35ac62aeae08a28f.jpg,600,397,guitar,270,229,449,396
35b6e43323d6615e.jpg,600,401,guitar,396,230,597,401
361320b7946cfcff.jpg,398,600,guitar,14,317,397,599
3627675553f9957f.jpg,600,400,guitar,56,217,396,399
3627675553f9957f.jpg,600,400,guitar,260,170,576,399
3644947f19df371b.jpg,600,399,guitar,345,93,561,349
36e67c923e1d3b80.jpg,600,400,guitar,240,175,278,215
36e67c923e1d3b80.jpg,600,400,guitar,487,156,599,219
37236ff8abef96d0.jpg,449,600,guitar,93,303,373,444
375eda62e66cff79.jpg,600,428,guitar,426,29,562,405
3762fdaa33ac5b74.jpg,600,380,guitar,424,119,590,267
37a3ff7fadcdcaac.jpg,449,600,guitar,0,209,307,412
37f350004fbd9e58.jpg,449,600,guitar,265,37,400,365
37f350004fbd9e58.jpg,449,600,guitar,0,307,75,573
37f350004fbd9e58.jpg,449,600,guitar,94,0,298,566
37f350004fbd9e58.jpg,449,600,guitar,379,208,449,446
3880c106d3a0d90d.jpg,600,400,guitar,18,294,145,395
3880c106d3a0d90d.jpg,600,400,guitar,153,248,326,399
3880c106d3a0d90d.jpg,600,400,guitar,352,252,545,399
3887c7a67449022b.jpg,600,400,guitar,325,193,599,399
388d1f4a6fcf4b39.jpg,600,449,guitar,338,248,474,327
38e3addabb591f8b.jpg,400,600,guitar,116,164,267,599
3999b4f2f575cfd9.jpg,600,401,guitar,0,0,582,400
39a9f321ca0413d5.jpg,600,400,guitar,37,104,289,308
39a9f321ca0413d5.jpg,600,400,guitar,172,255,397,397
39a9f321ca0413d5.jpg,600,400,guitar,459,230,506,396
39e2a4b6d2d5f610.jpg,600,449,guitar,29,93,575,361
3a569e6ebe1ca465.jpg,479,600,guitar,40,159,453,318
3a729d7e38fd5e3d.jpg,401,600,guitar,285,430,400,525
3bac8301c14aeb7e.jpg,600,449,guitar,304,211,482,399
3bb02d3453688e3b.jpg,600,398,guitar,258,229,336,281
3bb02d3453688e3b.jpg,600,398,guitar,543,292,599,365
3bcf8fc508ae0887.jpg,600,346,guitar,136,78,479,331
3c3f01e8706cf715.jpg,508,600,guitar,50,270,503,599
3c4a0ab8c4d633d4.jpg,600,449,guitar,134,177,482,449
3c9832d54b82189e.jpg,600,398,guitar,204,213,306,288
3c9832d54b82189e.jpg,600,398,guitar,85,216,196,286
3c9832d54b82189e.jpg,600,398,guitar,355,175,474,285
3c9832d54b82189e.jpg,600,398,guitar,436,169,527,252
3cd411d47ab669f8.jpg,449,600,guitar,36,448,449,599
3cdce13299f6d1c1.jpg,600,404,guitar,99,139,436,377
3d00fe7b216336e6.jpg,449,600,guitar,0,1,446,447
3d0ad8e1f4c7a693.jpg,600,458,guitar,205,159,437,338
3d0fbb1e503fb4cc.jpg,600,449,guitar,0,194,558,401
3d36bd4992270e46.jpg,600,401,guitar,24,125,326,260
3d36bd4992270e46.jpg,600,401,guitar,286,161,559,277
3d3da05adbaed614.jpg,600,400,guitar,276,40,532,389
3d65676e2302bf38.jpg,600,398,guitar,280,144,472,291
3d65676e2302bf38.jpg,600,398,guitar,101,175,165,264
3d7d4788e1045098.jpg,600,400,guitar,183,254,253,399
3dffb118ab52ae16.jpg,600,400,guitar,362,158,411,212
3dffb118ab52ae16.jpg,600,400,guitar,365,146,573,355
3ebc642f90560d29.jpg,600,449,guitar,97,144,341,352
3ecdefd1500764cf.jpg,449,600,guitar,104,217,350,304
3f34330930ebad10.jpg,600,400,guitar,245,291,430,399
40161cca5d174d45.jpg,600,429,guitar,128,262,592,376
403aaaadbbf0cddc.jpg,600,420,guitar,333,358,587,419
411b6d18c279d2c0.jpg,600,368,guitar,212,224,491,368
4133ee3b2a8949c0.jpg,600,398,guitar,61,143,419,317
41449b060ba8d596.jpg,600,449,guitar,0,163,20,259
41449b060ba8d596.jpg,600,449,guitar,143,120,173,252
41449b060ba8d596.jpg,600,449,guitar,192,234,339,328
41df89036d0f6394.jpg,600,449,guitar,0,0,268,449
41f7762df597a436.jpg,400,600,guitar,188,296,399,584
43801a806ba68990.jpg,399,600,guitar,150,215,341,539
43c23c89897e15e1.jpg,400,600,guitar,125,220,194,328
4428049915249428.jpg,600,449,guitar,120,237,556,445
44b814313357234a.jpg,600,400,guitar,318,38,474,277
44b814313357234a.jpg,600,400,guitar,215,195,265,295
45089857091a2d47.jpg,600,400,guitar,35,173,400,387
457efac39c40dbc2.jpg,600,400,guitar,16,63,297,342
457efac39c40dbc2.jpg,600,400,guitar,178,276,295,359
4593a9b541bb6e2f.jpg,600,449,guitar,57,180,166,344
4593a9b541bb6e2f.jpg,600,449,guitar,200,224,335,282
45aa56d40f525dff.jpg,600,518,guitar,31,253,215,491
45aa56d40f525dff.jpg,600,518,guitar,273,155,576,433
45e0143d74c10439.jpg,600,337,guitar,159,87,544,326
463c80de1dbdf472.jpg,400,600,guitar,89,172,377,590
465b1ad77f4c5c6e.jpg,600,399,guitar,68,220,133,398
465b1ad77f4c5c6e.jpg,600,399,guitar,282,38,495,398
4669b14ffb0b2d64.jpg,600,400,guitar,166,215,408,323
46e63ec0177f1f20.jpg,449,600,guitar,0,0,180,599
470813944cfb2b37.jpg,600,400,guitar,0,239,376,399
47107de740491453.jpg,600,400,guitar,139,222,387,333
471bbe64395b60c5.jpg,449,600,guitar,18,239,334,358
47208d7b8af7bc3c.jpg,600,400,guitar,422,237,600,384
47453c189118d1ba.jpg,449,600,guitar,109,0,279,544
47966f596eb13881.jpg,600,400,guitar,68,193,454,288
479c02b0064b0825.jpg,400,600,guitar,46,236,385,582
482fa411cac43f6b.jpg,600,344,guitar,244,163,337,233
48422e8fe9bbae49.jpg,600,397,guitar,278,109,521,375
4883be7b869ba91a.jpg,444,600,guitar,24,161,302,332
4892b7fc5960f88e.jpg,338,600,guitar,0,79,338,279
49311909fd700ca1.jpg,600,338,guitar,362,224,415,263
49311909fd700ca1.jpg,600,338,guitar,15,190,47,236
49311909fd700ca1.jpg,600,338,guitar,159,201,203,252
4936f0fd11591e5d.jpg,600,449,guitar,340,14,546,353
49803c3a64368098.jpg,600,449,guitar,417,263,599,393
49e805664d80d323.jpg,600,400,guitar,116,152,522,392
49f1d56ca81e23c7.jpg,600,479,guitar,243,288,532,430
